algorithm,graph_id,nodes,edges,density,source,target,path_cost,runtime_ms,success,graph_source,run_type,expanded_nodes,edge_examinations,relaxations,path_evaluations,peak_memory_kb,seed,hmcr,par,hms,iterations
bellman_ford,v250_dense_seed23,250,8133,dense,0,249,20.0,12.1139,True,synthetic,timing,,97596,1466,,,,,,,
bellman_ford,v250_dense_seed23,250,8133,dense,0,249,20.0,12.0753,True,synthetic,timing,,97596,1466,,,,,,,
bellman_ford,v250_dense_seed23,250,8133,dense,0,249,20.0,117.1576,True,synthetic,memory,,97596,1466,,1401.742,,,,,
astar,v250_dense_seed23,250,8133,dense,0,249,20.0,1.1337,True,synthetic,timing,250,16209,,,,,,,,
astar,v250_dense_seed23,250,8133,dense,0,249,20.0,1.0552,True,synthetic,timing,250,16209,,,,,,,,
astar,v250_dense_seed23,250,8133,dense,0,249,20.0,0.9848,True,synthetic,timing,250,16209,,,,,,,,
astar,v250_dense_seed23,250,8133,dense,0,249,20.0,1.0149,True,synthetic,timing,250,16209,,,,,,,,
astar,v250_dense_seed23,250,8133,dense,0,249,20.0,0.9969,True,synthetic,timing,250,16209,,,,,,,,
astar,v250_dense_seed23,250,8133,dense,0,249,20.0,6.5409,True,synthetic,memory,250,16209,,,59.617,,,,,
harmony_search,v250_dense_seed23,250,8133,dense,0,249,25,59.4614,True,synthetic,timing,,,,280,,23000,0.8,0.3,30,250
harmony_search,v250_dense_seed23,250,8133,dense,0,249,25,55.0193,True,synthetic,timing,,,,280,,23001,0.8,0.3,30,250
harmony_search,v250_dense_seed23,250,8133,dense,0,249,69,54.7186,True,synthetic,timing,,,,280,,23002,0.8,0.3,30,250
harmony_search,v250_dense_seed23,250,8133,dense,0,249,25,58.8745,True,synthetic,timing,,,,280,,23003,0.8,0.3,30,250
harmony_search,v250_dense_seed23,250,8133,dense,0,249,25,69.2781,True,synthetic,timing,,,,280,,23004,0.8,0.3,30,250
harmony_search,v250_dense_seed23,250,8133,dense,0,249,26,53.6522,True,synthetic,timing,,,,280,,23005,0.8,0.3,30,250
harmony_search,v250_dense_seed23,250,8133,dense,0,249,26,48.4375,True,synthetic,timing,,,,280,,23006,0.8,0.3,30,250
harmony_search,v250_dense_seed23,250,8133,dense,0,249,25,54.9963,True,synthetic,timing,,,,280,,23007,0.8,0.3,30,250
harmony_search,v250_dense_seed23,250,8133,dense,0,249,26,51.4007,True,synthetic,timing,,,,280,,23008,0.8,0.3,30,250
harmony_search,v250_dense_seed23,250,8133,dense,0,249,26,47.2826,True,synthetic,timing,,,,280,,23009,0.8,0.3,30,250
harmony_search,v250_dense_seed23,250,8133,dense,0,249,25,42.7613,True,synthetic,timing,,,,280,,23010,0.8,0.3,30,250
harmony_search,v250_dense_seed23,250,8133,dense,0,249,58,47.6722,True,synthetic,timing,,,,280,,23011,0.8,0.3,30,250
harmony_search,v250_dense_seed23,250,8133,dense,0,249,51,52.8147,True,synthetic,timing,,,,280,,23012,0.8,0.3,30,250
harmony_search,v250_dense_seed23,250,8133,dense,0,249,49,56.3985,True,synthetic,timing,,,,280,,23013,0.8,0.3,30,250
harmony_search,v250_dense_seed23,250,8133,dense,0,249,25,62.6061,True,synthetic,timing,,,,280,,23014,0.8,0.3,30,250
harmony_search,v250_dense_seed23,250,8133,dense,0,249,25,59.6112,True,synthetic,timing,,,,280,,23015,0.8,0.3,30,250
harmony_search,v250_dense_seed23,250,8133,dense,0,249,25,60.5282,True,synthetic,timing,,,,280,,23016,0.8,0.3,30,250
harmony_search,v250_dense_seed23,250,8133,dense,0,249,81,51.7882,True,synthetic,timing,,,,280,,23017,0.8,0.3,30,250
harmony_search,v250_dense_seed23,250,8133,dense,0,249,33,50.5341,True,synthetic,timing,,,,280,,23018,0.8,0.3,30,250
harmony_search,v250_dense_seed23,250,8133,dense,0,249,26,65.6807,True,synthetic,timing,,,,280,,23019,0.8,0.3,30,250
harmony_search,v250_dense_seed23,250,8133,dense,0,249,26,57.6276,True,synthetic,timing,,,,280,,23020,0.8,0.3,30,250
harmony_search,v250_dense_seed23,250,8133,dense,0,249,26,61.6692,True,synthetic,timing,,,,280,,23021,0.8,0.3,30,250
harmony_search,v250_dense_seed23,250,8133,dense,0,249,73,46.3579,True,synthetic,timing,,,,280,,23022,0.8,0.3,30,250
harmony_search,v250_dense_seed23,250,8133,dense,0,249,26,51.1274,True,synthetic,timing,,,,280,,23023,0.8,0.3,30,250
harmony_search,v250_dense_seed23,250,8133,dense,0,249,26,52.5896,True,synthetic,timing,,,,280,,23024,0.8,0.3,30,250
harmony_search,v250_dense_seed23,250,8133,dense,0,249,21,58.727,True,synthetic,timing,,,,280,,23025,0.8,0.3,30,250
harmony_search,v250_dense_seed23,250,8133,dense,0,249,26,63.9178,True,synthetic,timing,,,,280,,23026,0.8,0.3,30,250
harmony_search,v250_dense_seed23,250,8133,dense,0,249,26,46.7529,True,synthetic,timing,,,,280,,23027,0.8,0.3,30,250
harmony_search,v250_dense_seed23,250,8133,dense,0,249,26,63.2136,True,synthetic,timing,,,,280,,23028,0.8,0.3,30,250
harmony_search,v250_dense_seed23,250,8133,dense,0,249,26,53.2549,True,synthetic,timing,,,,280,,23029,0.8,0.3,30,250
harmony_search,v250_dense_seed23,250,8133,dense,0,249,25,127.1268,True,synthetic,memory,,,,280,145.812,23000,0.8,0.3,30,250
dijkstra,v250_dense_seed37,250,7997,dense,0,249,10.0,0.4874,True,synthetic,timing,87,5502,,,,,,,,
dijkstra,v250_dense_seed37,250,7997,dense,0,249,10.0,0.4064,True,synthetic,timing,87,5502,,,,,,,,
dijkstra,v250_dense_seed37,250,7997,dense,0,249,10.0,0.3636,True,synthetic,timing,87,5502,,,,,,,,
dijkstra,v250_dense_seed37,250,7997,dense,0,249,10.0,0.3735,True,synthetic,timing,87,5502,,,,,,,,
dijkstra,v250_dense_seed37,250,7997,dense,0,249,10.0,0.3581,True,synthetic,timing,87,5502,,,,,,,,
dijkstra,v250_dense_seed37,250,7997,dense,0,249,10.0,2.0013,True,synthetic,memory,87,5502,,,40.719,,,,,
bellman_ford,v250_dense_seed37,250,7997,dense,0,249,10.0,13.4046,True,synthetic,timing,,111958,1690,,,,,,,
bellman_ford,v250_dense_seed37,250,7997,dense,0,249,10.0,13.384,True,synthetic,timing,,111958,1690,,,,,,,
bellman_ford,v250_dense_seed37,250,7997,dense,0,249,10.0,13.8267,True,synthetic,timing,,111958,1690,,,,,,,
bellman_ford,v250_dense_seed37,250,7997,dense,0,249,10.0,13.6531,True,synthetic,timing,,111958,1690,,,,,,,
bellman_ford,v250_dense_seed37,250,7997,dense,0,249,10.0,13.5277,True,synthetic,timing,,111958,1690,,,,,,,
bellman_ford,v250_dense_seed37,250,7997,dense,0,249,10.0,115.3415,True,synthetic,memory,,111958,1690,,1383.68,,,,,
astar,v250_dense_seed37,250,7997,dense,0,249,10.0,0.508,True,synthetic,timing,87,5502,,,,,,,,
astar,v250_dense_seed37,250,7997,dense,0,249,10.0,0.421,True,synthetic,timing,87,5502,,,,,,,,
astar,v250_dense_seed37,250,7997,dense,0,249,10.0,0.3835,True,synthetic,timing,87,5502,,,,,,,,
astar,v250_dense_seed37,250,7997,dense,0,249,10.0,0.4086,True,synthetic,timing,87,5502,,,,,,,,
astar,v250_dense_seed37,250,7997,dense,0,249,10.0,0.3904,True,synthetic,timing,87,5502,,,,,,,,
astar,v250_dense_seed37,250,7997,dense,0,249,10.0,2.6406,True,synthetic,memory,87,5502,,,57.289,,,,,
harmony_search,v250_dense_seed37,250,7997,dense,0,249,27,68.0067,True,synthetic,timing,,,,280,,37000,0.8,0.3,30,250
harmony_search,v250_dense_seed37,250,7997,dense,0,249,27,50.8053,True,synthetic,timing,,,,280,,37001,0.8,0.3,30,250
harmony_search,v250_dense_seed37,250,7997,dense,0,249,57,47.2747,True,synthetic,timing,,,,280,,37002,0.8,0.3,30,250
harmony_search,v250_dense_seed37,250,7997,dense,0,249,58,47.9488,True,synthetic,timing,,,,280,,37003,0.8,0.3,30,250
harmony_search,v250_dense_seed37,250,7997,dense,0,249,27,48.1807,True,synthetic,timing,,,,280,,37004,0.8,0.3,30,250
harmony_search,v250_dense_seed37,250,7997,dense,0,249,61,42.9966,True,synthetic,timing,,,,280,,37005,0.8,0.3,30,250
harmony_search,v250_dense_seed37,250,7997,dense,0,249,54,49.1554,True,synthetic,timing,,,,280,,37006,0.8,0.3,30,250
harmony_search,v250_dense_seed37,250,7997,dense,0,249,34,55.3125,True,synthetic,timing,,,,280,,37007,0.8,0.3,30,250
harmony_search,v250_dense_seed37,250,7997,dense,0,249,27,39.5845,True,synthetic,timing,,,,280,,37008,0.8,0.3,30,250
harmony_search,v250_dense_seed37,250,7997,dense,0,249,31,42.8185,True,synthetic,timing,,,,280,,37009,0.8,0.3,30,250
harmony_search,v250_dense_seed37,250,7997,dense,0,249,39,47.2807,True,synthetic,timing,,,,280,,37010,0.8,0.3,30,250
harmony_search,v250_dense_seed37,250,7997,dense,0,249,42,36.6611,True,synthetic,timing,,,,280,,37011,0.8,0.3,30,250
harmony_search,v250_dense_seed37,250,7997,dense,0,249,27,52.1162,True,synthetic,timing,,,,280,,37012,0.8,0.3,30,250
harmony_search,v250_dense_seed37,250,7997,dense,0,249,17,41.4289,True,synthetic,timing,,,,280,,37013,0.8,0.3,30,250
harmony_search,v250_dense_seed37,250,7997,dense,0,249,27,55.092,True,synthetic,timing,,,,280,,37014,0.8,0.3,30,250
harmony_search,v250_dense_seed37,250,7997,dense,0,249,31,43.2798,True,synthetic,timing,,,,280,,37015,0.8,0.3,30,250
harmony_search,v250_dense_seed37,250,7997,dense,0,249,27,41.6031,True,synthetic,timing,,,,280,,37016,0.8,0.3,30,250
harmony_search,v250_dense_seed37,250,7997,dense,0,249,50,40.4822,True,synthetic,timing,,,,280,,37017,0.8,0.3,30,250
harmony_search,v250_dense_seed37,250,7997,dense,0,249,27,51.4844,True,synthetic,timing,,,,280,,37018,0.8,0.3,30,250
harmony_search,v250_dense_seed37,250,7997,dense,0,249,69,57.1413,True,synthetic,timing,,,,280,,37019,0.8,0.3,30,250
harmony_search,v250_dense_seed37,250,7997,dense,0,249,31,40.1085,True,synthetic,timing,,,,280,,37020,0.8,0.3,30,250
harmony_search,v250_dense_seed37,250,7997,dense,0,249,51,51.6046,True,synthetic,timing,,,,280,,37021,0.8,0.3,30,250
harmony_search,v250_dense_seed37,250,7997,dense,0,249,27,47.2287,True,synthetic,timing,,,,280,,37022,0.8,0.3,30,250
harmony_search,v250_dense_seed37,250,7997,dense,0,249,31,45.8034,True,synthetic,timing,,,,280,,37023,0.8,0.3,30,250
harmony_search,v250_dense_seed37,250,7997,dense,0,249,31,52.0418,True,synthetic,timing,,,,280,,37024,0.8,0.3,30,250
harmony_search,v250_dense_seed37,250,7997,dense,0,249,69,47.5195,True,synthetic,timing,,,,280,,37025,0.8,0.3,30,250
harmony_search,v250_dense_seed37,250,7997,dense,0,249,27,38.5885,True,synthetic,timing,,,,280,,37026,0.8,0.3,30,250
harmony_search,v250_dense_seed37,250,7997,dense,0,249,31,51.1472,True,synthetic,timing,,,,280,,37027,0.8,0.3,30,250
harmony_search,v250_dense_seed37,250,7997,dense,0,249,42,51.6398,True,synthetic,timing,,,,280,,37028,0.8,0.3,30,250
harmony_search,v250_dense_seed37,250,7997,dense,0,249,27,39.8365,True,synthetic,timing,,,,280,,37029,0.8,0.3,30,250
harmony_search,v250_dense_seed37,250,7997,dense,0,249,27,148.4963,True,synthetic,memory,,,,280,160.945,37000,0.8,0.3,30,250
dijkstra,v1000_sparse_seed11,1000,20734,sparse,0,999,19.0,1.8782,True,synthetic,timing,384,16116,,,,,,,,
dijkstra,v1000_sparse_seed11,1000,20734,sparse,0,999,19.0,1.4166,True,synthetic,timing,384,16116,,,,,,,,
dijkstra,v1000_sparse_seed11,1000,20734,sparse,0,999,19.0,1.3724,True,synthetic,timing,384,16116,,,,,,,,
dijkstra,v1000_sparse_seed11,1000,20734,sparse,0,999,19.0,1.3548,True,synthetic,timing,384,16116,,,,,,,,
dijkstra,v1000_sparse_seed11,1000,20734,sparse,0,999,19.0,1.345,True,synthetic,timing,384,16116,,,,,,,,
dijkstra,v1000_sparse_seed11,1000,20734,sparse,0,999,19.0,8.7956,True,synthetic,memory,384,16116,,,186.625,,,,,
bellman_ford,v1000_sparse_seed11,1000,20734,sparse,0,999,19.0,43.6507,True,synthetic,timing,,331744,6435,,,,,,,
bellman_ford,v1000_sparse_seed11,1000,20734,sparse,0,999,19.0,44.4519,True,synthetic,timing,,331744,6435,,,,,,,
bellman_ford,v1000_sparse_seed11,1000,20734,sparse,0,999,19.0,44.3345,True,synthetic,timing,,331744,6435,,,,,,,
bellman_ford,v1000_sparse_seed11,1000,20734,sparse,0,999,19.0,43.3069,True,synthetic,timing,,331744,6435,,,,,,,
bellman_ford,v1000_sparse_seed11,1000,20734,sparse,0,999,19.0,43.967,True,synthetic,timing,,331744,6435,,,,,,,
bellman_ford,v1000_sparse_seed11,1000,20734,sparse,0,999,19.0,442.5199,True,synthetic,memory,,331744,6435,,5110.906,,,,,
astar,v1000_sparse_seed11,1000,20734,sparse,0,999,19.0,1.728,True,synthetic,timing,384,16116,,,,,,,,
astar,v1000_sparse_seed11,1000,20734,sparse,0,999,19.0,1.5441,True,synthetic,timing,384,16116,,,,,,,,
astar,v1000_sparse_seed11,1000,20734,sparse,0,999,19.0,1.4699,True,synthetic,timing,384,16116,,,,,,,,
astar,v1000_sparse_seed11,1000,20734,sparse,0,999,19.0,1.4662,True,synthetic,timing,384,16116,,,,,,,,
astar,v1000_sparse_seed11,1000,20734,sparse,0,999,19.0,1.4643,True,synthetic,timing,384,16116,,,,,,,,
astar,v1000_sparse_seed11,1000,20734,sparse,0,999,19.0,11.3344,True,synthetic,memory,384,16116,,,248.43,,,,,
harmony_search,v1000_sparse_seed11,1000,20734,sparse,0,999,98,124.8865,True,synthetic,timing,,,,280,,11000,0.8,0.3,30,250
harmony_search,v1000_sparse_seed11,1000,20734,sparse,0,999,124,151.1112,True,synthetic,timing,,,,280,,11001,0.8,0.3,30,250
harmony_search,v1000_sparse_seed11,1000,20734,sparse,0,999,38,156.5249,True,synthetic,timing,,,,280,,11002,0.8,0.3,30,250
harmony_search,v1000_sparse_seed11,1000,20734,sparse,0,999,65,131.7551,True,synthetic,timing,,,,280,,11003,0.8,0.3,30,250
harmony_search,v1000_sparse_seed11,1000,20734,sparse,0,999,99,132.7484,True,synthetic,timing,,,,280,,11004,0.8,0.3,30,250
harmony_search,v1000_sparse_seed11,1000,20734,sparse,0,999,169,145.0676,True,synthetic,timing,,,,280,,11005,0.8,0.3,30,250
harmony_search,v1000_sparse_seed11,1000,20734,sparse,0,999,65,113.817,True,synthetic,timing,,,,280,,11006,0.8,0.3,30,250
harmony_search,v1000_sparse_seed11,1000,20734,sparse,0,999,68,114.9063,True,synthetic,timing,,,,280,,11007,0.8,0.3,30,250
harmony_search,v1000_sparse_seed11,1000,20734,sparse,0,999,82,171.2283,True,synthetic,timing,,,,280,,11008,0.8,0.3,30,250
harmony_search,v1000_sparse_seed11,1000,20734,sparse,0,999,62,148.2186,True,synthetic,timing,,,,280,,11009,0.8,0.3,30,250
harmony_search,v1000_sparse_seed11,1000,20734,sparse,0,999,38,132.2453,True,synthetic,timing,,,,280,,11010,0.8,0.3,30,250
harmony_search,v1000_sparse_seed11,1000,20734,sparse,0,999,57,133.2149,True,synthetic,timing,,,,280,,11011,0.8,0.3,30,250
harmony_search,v1000_sparse_seed11,1000,20734,sparse,0,999,38,137.2124,True,synthetic,timing,,,,280,,11012,0.8,0.3,30,250
harmony_search,v1000_sparse_seed11,1000,20734,sparse,0,999,35,133.9398,True,synthetic,timing,,,,280,,11013,0.8,0.3,30,250
harmony_search,v1000_sparse_seed11,1000,20734,sparse,0,999,38,155.7279,True,synthetic,timing,,,,280,,11014,0.8,0.3,30,250
harmony_search,v1000_sparse_seed11,1000,20734,sparse,0,999,44,146.209,True,synthetic,timing,,,,280,,11015,0.8,0.3,30,250
harmony_search,v1000_sparse_seed11,1000,20734,sparse,0,999,38,132.4012,True,synthetic,timing,,,,280,,11016,0.8,0.3,30,250
harmony_search,v1000_sparse_seed11,1000,20734,sparse,0,999,38,128.8933,True,synthetic,timing,,,,280,,11017,0.8,0.3,30,250
harmony_search,v1000_sparse_seed11,1000,20734,sparse,0,999,115,120.6188,True,synthetic,timing,,,,280,,11018,0.8,0.3,30,250
harmony_search,v1000_sparse_seed11,1000,20734,sparse,0,999,56,144.4556,True,synthetic,timing,,,,280,,11019,0.8,0.3,30,250
harmony_search,v1000_sparse_seed11,1000,20734,sparse,0,999,38,134.7856,True,synthetic,timing,,,,280,,11020,0.8,0.3,30,250
harmony_search,v1000_sparse_seed11,1000,20734,sparse,0,999,36,122.5824,True,synthetic,timing,,,,280,,11021,0.8,0.3,30,250
harmony_search,v1000_sparse_seed11,1000,20734,sparse,0,999,104,172.3951,True,synthetic,timing,,,,280,,11022,0.8,0.3,30,250
harmony_search,v1000_sparse_seed11,1000,20734,sparse,0,999,68,167.3981,True,synthetic,timing,,,,280,,11023,0.8,0.3,30,250
harmony_search,v1000_sparse_seed11,1000,20734,sparse,0,999,24,131.9006,True,synthetic,timing,,,,280,,11024,0.8,0.3,30,250
harmony_search,v1000_sparse_seed11,1000,20734,sparse,0,999,19,142.158,True,synthetic,timing,,,,280,,11025,0.8,0.3,30,250
harmony_search,v1000_sparse_seed11,1000,20734,sparse,0,999,97,127.6871,True,synthetic,timing,,,,280,,11026,0.8,0.3,30,250
harmony_search,v1000_sparse_seed11,1000,20734,sparse,0,999,115,152.8117,True,synthetic,timing,,,,280,,11027,0.8,0.3,30,250
harmony_search,v1000_sparse_seed11,1000,20734,sparse,0,999,38,155.7383,True,synthetic,timing,,,,280,,11028,0.8,0.3,30,250
harmony_search,v1000_sparse_seed11,1000,20734,sparse,0,999,38,127.5132,True,synthetic,timing,,,,280,,11029,0.8,0.3,30,250
harmony_search,v1000_sparse_seed11,1000,20734,sparse,0,999,98,282.7524,True,synthetic,memory,,,,280,489.75,11000,0.8,0.3,30,250
dijkstra,v1000_sparse_seed23,1000,20955,sparse,0,999,25.0,2.6479,True,synthetic,timing,689,29387,,,,,,,,
dijkstra,v1000_sparse_seed23,1000,20955,sparse,0,999,25.0,2.3058,True,synthetic,timing,689,29387,,,,,,,,
dijkstra,v1000_sparse_seed23,1000,20955,sparse,0,999,25.0,2.2861,True,synthetic,timing,689,29387,,,,,,,,
dijkstra,v1000_sparse_seed23,1000,20955,sparse,0,999,25.0,2.2633,True,synthetic,timing,689,29387,,,,,,,,
dijkstra,v1000_sparse_seed23,1000,20955,sparse,0,999,25.0,2.2522,True,synthetic,timing,689,29387,,,,,,,,
dijkstra,v1000_sparse_seed23,1000,20955,sparse,0,999,25.0,11.5963,True,synthetic,memory,689,29387,,,193.305,,,,,
bellman_ford,v1000_sparse_seed23,1000,20955,sparse,0,999,25.0,40.0554,True,synthetic,timing,,293370,6202,,,,,,,
bellman_ford,v1000_sparse_seed23,1000,20955,sparse,0,999,25.0,40.7465,True,synthetic,timing,,293370,6202,,,,,,,
bellman_ford,v1000_sparse_seed23,1000,20955,sparse,0,999,25.0,40.2232,True,synthetic,timing,,293370,6202,,,,,,,
bellman_ford,v1000_sparse_seed23,1000,20955,sparse,0,999,25.0,40.9205,True,synthetic,timing,,293370,6202,,,,,,,
bellman_ford,v1000_sparse_seed23,1000,20955,sparse,0,999,25.0,40.7947,True,synthetic,timing,,293370,6202,,,,,,,
bellman_ford,v1000_sparse_seed23,1000,20955,sparse,0,999,25.0,356.2184,True,synthetic,memory,,293370,6202,,5110.906,,,,,
astar,v1000_sparse_seed23,1000,20955,sparse,0,999,25.0,2.739,True,synthetic,timing,689,29387,,,,,,,,
astar,v1000_sparse_seed23,1000,20955,sparse,0,999,25.0,2.6483,True,synthetic,timing,689,29387,,,,,,,,
astar,v1000_sparse_seed23,1000,20955,sparse,0,999,25.0,2.4208,True,synthetic,timing,689,29387,,,,,,,,
astar,v1000_sparse_seed23,1000,20955,sparse,0,999,25.0,2.333,True,synthetic,timing,689,29387,,,,,,,,
astar,v1000_sparse_seed23,1000,20955,sparse,0,999,25.0,2.3377,True,synthetic,timing,689,29387,,,,,,,,
astar,v1000_sparse_seed23,1000,20955,sparse,0,999,25.0,13.9473,True,synthetic,memory,689,29387,,,255.523,,,,,
harmony_search,v1000_sparse_seed23,1000,20955,sparse,0,999,34,147.6882,True,synthetic,timing,,,,280,,23000,0.8,0.3,30,250
harmony_search,v1000_sparse_seed23,1000,20955,sparse,0,999,46,125.5319,True,synthetic,timing,,,,280,,23001,0.8,0.3,30,250
harmony_search,v1000_sparse_seed23,1000,20955,sparse,0,999,34,152.9637,True,synthetic,timing,,,,280,,23002,0.8,0.3,30,250
harmony_search,v1000_sparse_seed23,1000,20955,sparse,0,999,34,149.7759,True,synthetic,timing,,,,280,,23003,0.8,0.3,30,250
harmony_search,v1000_sparse_seed23,1000,20955,sparse,0,999,75,143.5441,True,synthetic,timing,,,,280,,23004,0.8,0.3,30,250
harmony_search,v1000_sparse_seed23,1000,20955,sparse,0,999,34,131.396,True,synthetic,timing,,,,280,,23005,0.8,0.3,30,250
harmony_search,v1000_sparse_seed23,1000,20955,sparse,0,999,51,186.6027,True,synthetic,timing,,,,280,,23006,0.8,0.3,30,250
harmony_search,v1000_sparse_seed23,1000,20955,sparse,0,999,64,152.5095,True,synthetic,timing,,,,280,,23007,0.8,0.3,30,250
harmony_search,v1000_sparse_seed23,1000,20955,sparse,0,999,47,164.484,True,synthetic,timing,,,,280,,23008,0.8,0.3,30,250
harmony_search,v1000_sparse_seed23,1000,20955,sparse,0,999,47,162.2074,True,synthetic,timing,,,,280,,23009,0.8,0.3,30,250
harmony_search,v1000_sparse_seed23,1000,20955,sparse,0,999,36,120.8785,True,synthetic,timing,,,,280,,23010,0.8,0.3,30,250
harmony_search,v1000_sparse_seed23,1000,20955,sparse,0,999,34,150.0155,True,synthetic,timing,,,,280,,23011,0.8,0.3,30,250
harmony_search,v1000_sparse_seed23,1000,20955,sparse,0,999,41,113.9014,True,synthetic,timing,,,,280,,23012,0.8,0.3,30,250
harmony_search,v1000_sparse_seed23,1000,20955,sparse,0,999,34,122.9122,True,synthetic,timing,,,,280,,23013,0.8,0.3,30,250
harmony_search,v1000_sparse_seed23,1000,20955,sparse,0,999,98,138.5218,True,synthetic,timing,,,,280,,23014,0.8,0.3,30,250
harmony_search,v1000_sparse_seed23,1000,20955,sparse,0,999,86,164.7248,True,synthetic,timing,,,,280,,23015,0.8,0.3,30,250
harmony_search,v1000_sparse_seed23,1000,20955,sparse,0,999,47,152.6561,True,synthetic,timing,,,,280,,23016,0.8,0.3,30,250
harmony_search,v1000_sparse_seed23,1000,20955,sparse,0,999,47,166.0137,True,synthetic,timing,,,,280,,23017,0.8,0.3,30,250
harmony_search,v1000_sparse_seed23,1000,20955,sparse,0,999,34,150.0078,True,synthetic,timing,,,,280,,23018,0.8,0.3,30,250
harmony_search,v1000_sparse_seed23,1000,20955,sparse,0,999,132,109.7428,True,synthetic,timing,,,,280,,23019,0.8,0.3,30,250
harmony_search,v1000_sparse_seed23,1000,20955,sparse,0,999,36,148.8042,True,synthetic,timing,,,,280,,23020,0.8,0.3,30,250
harmony_search,v1000_sparse_seed23,1000,20955,sparse,0,999,46,168.9482,True,synthetic,timing,,,,280,,23021,0.8,0.3,30,250
harmony_search,v1000_sparse_seed23,1000,20955,sparse,0,999,86,164.3064,True,synthetic,timing,,,,280,,23022,0.8,0.3,30,250
harmony_search,v1000_sparse_seed23,1000,20955,sparse,0,999,47,147.2702,True,synthetic,timing,,,,280,,23023,0.8,0.3,30,250
harmony_search,v1000_sparse_seed23,1000,20955,sparse,0,999,47,120.1239,True,synthetic,timing,,,,280,,23024,0.8,0.3,30,250
harmony_search,v1000_sparse_seed23,1000,20955,sparse,0,999,47,134.7277,True,synthetic,timing,,,,280,,23025,0.8,0.3,30,250
harmony_search,v1000_sparse_seed23,1000,20955,sparse,0,999,47,140.3203,True,synthetic,timing,,,,280,,23026,0.8,0.3,30,250
harmony_search,v1000_sparse_seed23,1000,20955,sparse,0,999,47,157.1953,True,synthetic,timing,,,,280,,23027,0.8,0.3,30,250
harmony_search,v1000_sparse_seed23,1000,20955,sparse,0,999,47,154.0063,True,synthetic,timing,,,,280,,23028,0.8,0.3,30,250
harmony_search,v1000_sparse_seed23,1000,20955,sparse,0,999,47,199.0136,True,synthetic,timing,,,,280,,23029,0.8,0.3,30,250
harmony_search,v1000_sparse_seed23,1000,20955,sparse,0,999,34,347.8289,True,synthetic,memory,,,,280,570.031,23000,0.8,0.3,30,250
dijkstra,v1000_sparse_seed37,1000,20895,sparse,0,999,11.0,0.2495,True,synthetic,timing,25,1012,,,,,,,,
dijkstra,v1000_sparse_seed37,1000,20895,sparse,0,999,11.0,0.1777,True,synthetic,timing,25,1012,,,,,,,,
dijkstra,v1000_sparse_seed37,1000,20895,sparse,0,999,11.0,0.1714,True,synthetic,timing,25,1012,,,,,,,,
dijkstra,v1000_sparse_seed37,1000,20895,sparse,0,999,11.0,0.1701,True,synthetic,timing,25,1012,,,,,,,,
dijkstra,v1000_sparse_seed37,1000,20895,sparse,0,999,11.0,0.1708,True,synthetic,timing,25,1012,,,,,,,,
dijkstra,v1000_sparse_seed37,1000,20895,sparse,0,999,11.0,0.6893,True,synthetic,memory,25,1012,,,77.672,,,,,
bellman_ford,v1000_sparse_seed37,1000,20895,sparse,0,999,11.0,46.7628,True,synthetic,timing,,334320,6947,,,,,,,
bellman_ford,v1000_sparse_seed37,1000,20895,sparse,0,999,11.0,43.5519,True,synthetic,timing,,334320,6947,,,,,,,
bellman_ford,v1000_sparse_seed37,1000,20895,sparse,0,999,11.0,44.1685,True,synthetic,timing,,334320,6947,,,,,,,
bellman_ford,v1000_sparse_seed37,1000,20895,sparse,0,999,11.0,44.8406,True,synthetic,timing,,334320,6947,,,,,,,
bellman_ford,v1000_sparse_seed37,1000,20895,sparse,0,999,11.0,44.8736,True,synthetic,timing,,334320,6947,,,,,,,
bellman_ford,v1000_sparse_seed37,1000,20895,sparse,0,999,11.0,396.343,True,synthetic,memory,,334320,6947,,5110.906,,,,,
astar,v1000_sparse_seed37,1000,20895,sparse,0,999,11.0,0.2606,True,synthetic,timing,25,1012,,,,,,,,
astar,v1000_sparse_seed37,1000,20895,sparse,0,999,11.0,0.205,True,synthetic,timing,25,1012,,,,,,,,
astar,v1000_sparse_seed37,1000,20895,sparse,0,999,11.0,0.1963,True,synthetic,timing,25,1012,,,,,,,,
astar,v1000_sparse_seed37,1000,20895,sparse,0,999,11.0,0.1923,True,synthetic,timing,25,1012,,,,,,,,
astar,v1000_sparse_seed37,1000,20895,sparse,0,999,11.0,0.1885,True,synthetic,timing,25,1012,,,,,,,,
astar,v1000_sparse_seed37,1000,20895,sparse,0,999,11.0,1.2804,True,synthetic,memory,25,1012,,,96.117,,,,,
harmony_search,v1000_sparse_seed37,1000,20895,sparse,0,999,11,208.6342,True,synthetic,timing,,,,280,,37000,0.8,0.3,30,250
harmony_search,v1000_sparse_seed37,1000,20895,sparse,0,999,11,207.7057,True,synthetic,timing,,,,280,,37001,0.8,0.3,30,250
harmony_search,v1000_sparse_seed37,1000,20895,sparse,0,999,11,216.462,True,synthetic,timing,,,,280,,37002,0.8,0.3,30,250
harmony_search,v1000_sparse_seed37,1000,20895,sparse,0,999,11,190.7823,True,synthetic,timing,,,,280,,37003,0.8,0.3,30,250
harmony_search,v1000_sparse_seed37,1000,20895,sparse,0,999,72,224.378,True,synthetic,timing,,,,280,,37004,0.8,0.3,30,250
